Mean performance on the last batch at each run 
PMAUC, WAUC, EWAUC, G-mean 
0.7121808049764138, 0.5270269172997092, 0.6002676246406202, 0.0, 
0.705655248349347, 0.46669253241825004, 0.5928961796146951, 0.0, 
0.7286958222000289, 0.5509208823544616, 0.6367101395312214, 0.0, 
0.729322260233812, 0.562899254793378, 0.6348170117190057, 0.0, 
0.7095979157068453, 0.5188095747803624, 0.6097072028717195, 0.0, 
0.6842814490778912, 0.4773965108492991, 0.575031953919135, 0.0, 
0.7321491353847458, 0.5455758192491685, 0.6396951411157658, 0.0, 
0.730222599376486, 0.5668124871857841, 0.6265438254590998, 0.0, 
0.7259791883139951, 0.5777613165998798, 0.6372531814728233, 0.0, 
0.7569854066413754, 0.6021449062211005, 0.6665986077157443, 0.0, 
0.711517961216934, 0.5112696101817246, 0.6132711223511053, 0.0, 
0.7323021377285253, 0.5210829232353861, 0.6234530568333213, 0.0, 
0.7096820397405884, 0.5455866023411872, 0.6037064319685946, 0.0, 
0.7165125469279928, 0.5254082353192552, 0.6236645791372399, 0.0, 
0.7087027875163617, 0.545570217225462, 0.6073171963006552, 0.0, 
0.7155922643762348, 0.5459405596426865, 0.6085669699373326, 0.0, 
0.733676047417962, 0.56878689158551, 0.6322988830398706, 0.0, 
0.736613686092547, 0.5493067213897505, 0.6453480908568363, 0.0, 
0.7276564229662451, 0.5664704668370031, 0.6377234071802218, 0.0, 
0.7372335216892452, 0.5481903332970708, 0.6383100510887523, 0.0, 
0.6936058626738633, 0.49881397597123733, 0.5782163896545346, 0.0, 
0.7337352396485367, 0.5357744874576208, 0.6380687967219496, 0.0, 
0.6960718831235502, 0.5074579053462857, 0.5824209007001425, 0.0, 
0.7166780590349402, 0.5506564864398317, 0.6038486909730596, 0.0, 
0.7206160563729542, 0.5413513217410297, 0.6207939493899449, 0.0, 
0.7033716944602157, 0.5304859525659293, 0.6094123963499639, 0.0, 
0.7164668662733028, 0.5191525035592652, 0.6019802678219991, 0.0, 
0.7096518227847263, 0.4773384731303442, 0.604289838005202, 0.0, 
0.7073946996390171, 0.5083575907716249, 0.5998184262378857, 0.0, 
0.7119550430220062, 0.5337918650786738, 0.6037345100693773, 0.0, 
0.7086234750427438, 0.4752339410056439, 0.6073439995023977, 0.0, 
0.7240824120726717, 0.5460626783934229, 0.6282664060556845, 0.0, 
0.7588295705363094, 0.5637401764371037, 0.6787557594803831, 0.0, 
0.7272561654596272, 0.5108670460796949, 0.623121091746712, 0.0, 
0.7350599461501963, 0.5561632438579638, 0.6367393573051507, 0.0, 
0.7298329646808995, 0.5196615263749842, 0.634969428803727, 0.0, 
0.7234549662763949, 0.5431180779925704, 0.6236182880814979, 0.0, 
0.712504691378573, 0.5491320004276411, 0.6114994616601009, 0.0, 
0.7320590793974623, 0.5627497417672761, 0.6359972943064827, 0.0, 
0.7051383621534849, 0.5201114379652698, 0.5969735538409086, 0.0, 
0.7283805189670616, 0.5329233403190208, 0.6328093119442686, 0.0, 
0.7019263383609234, 0.5081521070873243, 0.595941223522946, 0.0, 
0.7474524728564627, 0.6037279688900553, 0.6618198168348107, 0.0, 
0.7323601215630756, 0.5636404363329264, 0.6345650917772481, 0.0, 
0.7156108968624225, 0.5216682894702396, 0.6139971819303166, 0.0, 
0.7005788572450201, 0.5377014016277182, 0.5898080945825432, 0.0, 
0.7054810490744513, 0.4707037772035301, 0.593558430607861, 0.0, 
0.7293154640263139, 0.5195067895163752, 0.6384172841454508, 0.0, 
0.7209014263818492, 0.535624011249151, 0.61939326247357, 0.0, 
0.7278665194016258, 0.5580342341286252, 0.6292519978574546, 0.0, 
