Mean performance on the last batch at each run 
PMAUC, WAUC, EWAUC, G-mean 
0.5274738144844711, 0.3561690601697739, 0.48036819123604946, 0.0, 
0.5182944011291567, 0.41374031474634987, 0.4483356653289768, 0.0, 
0.5768971859425348, 0.4509066293154973, 0.517423604966981, 0.0, 
0.6405758933726271, 0.5539503325279832, 0.6075478844238971, 0.0, 
0.5672783466478811, 0.43838544016132713, 0.5318838278366698, 0.0, 
0.5786646116623222, 0.5257395743203203, 0.5196672162455885, 0.0, 
0.5487436996137085, 0.3760642029122455, 0.501113418231325, 0.0, 
0.5965650111141241, 0.5428368472635858, 0.5588616272708694, 0.0, 
0.6586926420255654, 0.6015792716646684, 0.6229454306661989, 0.0, 
0.6838985315576811, 0.6097875836548047, 0.6768465781281051, 0.0, 
0.6018133472903696, 0.4765335723604536, 0.5560042664136823, 0.0, 
0.5596603408018993, 0.41584933199862406, 0.5027324830714399, 0.0, 
0.5201975145427934, 0.31215240695819874, 0.46440080797594624, 0.0, 
0.7090828749648458, 0.6568792403666032, 0.6806675425735427, 0.0, 
0.6286993130065827, 0.4446202145370295, 0.5941070654510201, 0.0, 
0.5758661173086088, 0.45980551564221533, 0.5401228245314618, 0.0, 
0.5817190559548225, 0.4856143215981841, 0.5444245463345327, 0.0, 
0.6364575635486165, 0.5122751309441, 0.6034686977536343, 0.0, 
0.5683934146456295, 0.4233396755402673, 0.5142395325166289, 0.0, 
0.650494746874725, 0.5492116417890772, 0.6073982432756362, 0.0, 
0.5768447447361976, 0.42734818861702223, 0.5480936285275614, 0.0, 
0.6129460376817928, 0.5428185549889151, 0.584178331603341, 0.0, 
0.6799941561087802, 0.5854404069588885, 0.6398751581816247, 0.0, 
0.5775476788048511, 0.4983135003614002, 0.517556205961145, 0.0, 
0.6126713921676428, 0.498674244723849, 0.5635683002659887, 0.0, 
0.5929020799979625, 0.47696331610498205, 0.5443760298817134, 0.0, 
0.6199054331503984, 0.5358001179776307, 0.578597425175573, 0.0, 
0.6260177647766809, 0.5319104514493804, 0.603305902852127, 0.0, 
0.5700328851776977, 0.4328432348056709, 0.5226934856960994, 0.0, 
0.575810972821509, 0.5244341092043983, 0.5341532888220718, 0.0, 
0.5631383438621674, 0.42123738046362674, 0.504649057375157, 0.0, 
0.5808821464170193, 0.49367586460956386, 0.5258486118556174, 0.0, 
0.562135875169958, 0.3842966848901607, 0.526551819061092, 0.0, 
0.619009444617461, 0.6038826343089876, 0.5699309362727562, 0.0, 
0.6090348361457071, 0.4787420270357257, 0.5756846168846522, 0.0, 
0.5986872410284527, 0.4475870723584006, 0.5620684202655353, 0.0, 
0.5785760563162861, 0.49704379228370493, 0.545580286015535, 0.0, 
0.5629078388297422, 0.45218221505534456, 0.5107949628164181, 0.0, 
0.6073869218272162, 0.47484356965890445, 0.580941555426895, 0.0, 
0.6062353227130617, 0.4965171624135773, 0.5719935188725643, 0.0, 
0.6903296603073442, 0.6143041271550189, 0.6598299396935066, 0.0, 
0.646955915992423, 0.5439766918503803, 0.6093582014283047, 0.0, 
0.6176398763279755, 0.5911326551852694, 0.5765911668761428, 0.0, 
0.5897106808065421, 0.504125478889715, 0.5439288503311552, 0.0, 
0.6136379140131183, 0.5795731661689758, 0.5745999380047254, 0.0, 
0.6468915488515644, 0.6102023760381237, 0.6153064602006337, 0.0, 
0.6514023079872409, 0.580415944008652, 0.6118504923763817, 0.0, 
0.536124379341734, 0.3636726440119608, 0.48235693455986023, 0.0, 
0.5340662536767163, 0.47831473878505765, 0.48528975502649924, 0.0, 
0.5599108030376765, 0.42884371773098634, 0.5212328259842484, 0.0, 
