Mean performance on the last batch at each run 
PMAUC, WAUC, EWAUC, G-mean 
0.5667487355916467, 0.45204742889780375, 0.520610259751313, 0.0, 
0.5717448662599722, 0.4171651186888727, 0.5266276337176389, 0.0, 
0.5131919053021335, 0.4143745962568773, 0.4694919207764281, 0.0, 
0.5923743019678743, 0.49051086842808167, 0.557124194690775, 0.0, 
0.5779247980464471, 0.4949987365607091, 0.5497356927171636, 0.0, 
0.5296326240800201, 0.40936311945402426, 0.48702365197953273, 0.0, 
0.548484329254572, 0.5006992474531389, 0.5133912042774915, 0.0, 
0.6247871156054975, 0.4966737096280583, 0.5831753211425046, 0.0, 
0.5969330646195472, 0.48799092744913736, 0.5628031889486328, 0.0, 
0.5369522370971146, 0.46481390518095794, 0.507838810874086, 0.0, 
0.631446777519171, 0.5125392813389036, 0.6079703670529542, 0.0, 
0.568632575710191, 0.4479610920589308, 0.5272086413270695, 0.0, 
0.5991765424524962, 0.5143295322837741, 0.5695382276005452, 0.0, 
0.6282045423106017, 0.6119883993653542, 0.606069315861383, 0.0, 
0.6145354636841232, 0.5148214498022251, 0.5670365886179084, 0.0, 
0.6687246290948241, 0.5718560528876334, 0.6498856243798796, 0.0, 
0.5653674966561376, 0.43294984007341275, 0.5294248436950445, 0.0, 
0.6267133522365553, 0.5474144960672527, 0.5956993262559863, 0.0, 
0.598417983156206, 0.5272236149038391, 0.5667213072926484, 0.0, 
0.5635786678264791, 0.44948156876969236, 0.5287601791661234, 0.0, 
0.5509750895399155, 0.4320993878407222, 0.5097499707658611, 0.0, 
0.5664027457417364, 0.461367653223027, 0.5245490188901852, 0.0, 
0.5630649908995142, 0.4793515248064822, 0.5231862632166844, 0.0, 
0.579349987608659, 0.5081717551193351, 0.5451742222100818, 0.0, 
0.5270622856777897, 0.393118782540718, 0.480477662879941, 0.0, 
