Mean performance on the last batch at each run 
PMAUC, WAUC, EWAUC, G-mean 
0.7689426395843747, 0.5429477742425792, 0.6673766687897603, 0.0, 
0.7697920134643012, 0.540908204157809, 0.6669286210786357, 0.0, 
0.7321570938563614, 0.4082444773492745, 0.6285509549365407, 0.0, 
0.771977961267065, 0.5490358339313499, 0.6718381579703093, 0.0, 
0.7804187156722707, 0.5613294490125924, 0.6964736151018931, 0.0, 
0.7701125271592999, 0.5441326904562435, 0.6697149972993746, 0.0, 
0.7604709636291009, 0.520234046016653, 0.6541321064147154, 0.0, 
0.7706334835770536, 0.5447837684433718, 0.6694857289603514, 0.0, 
0.7306476217310537, 0.44221009879113526, 0.6263246152866361, 0.0, 
0.7604465809324669, 0.5105569796047688, 0.6682049475925107, 0.0, 
0.760820424133073, 0.5116863134423879, 0.6694883906759886, 0.0, 
0.7607142005923905, 0.5111450522954789, 0.6685622903906977, 0.0, 
0.7702860171020003, 0.5464376831963605, 0.6694020024951814, 0.0, 
0.764208630892091, 0.5312685089577399, 0.6592804072525331, 0.0, 
0.7641990368472956, 0.5292480321648119, 0.6584703708024134, 0.0, 
0.7610701020289632, 0.511781387719221, 0.6697799567397417, 0.0, 
0.7606368808654396, 0.5217669332957927, 0.6547055419869058, 0.0, 
0.7608542895926969, 0.5116834906334281, 0.6692728077268787, 0.0, 
0.7614601532608982, 0.5125698258778358, 0.6701429779182492, 0.0, 
0.7310687344583565, 0.443087885162252, 0.627295195286167, 0.0, 
0.7610436544621693, 0.5161957903868819, 0.6537262144754699, 0.0, 
0.7318087196273217, 0.40769015575505113, 0.6281983944112974, 0.0, 
0.7721872151533246, 0.5439869383821172, 0.6710951430043332, 0.0, 
0.7822502888421937, 0.5765451810959276, 0.7005293246999713, 0.0, 
0.7726863002002538, 0.5480731148098835, 0.6728448444050831, 0.0, 
0.760479708907441, 0.5101788791107371, 0.6677095973379767, 0.0, 
0.765326143338281, 0.5336221923354294, 0.660602545544577, 0.0, 
0.7705306342815564, 0.5451956980617114, 0.6695328865742568, 0.0, 
0.7607291584406018, 0.5111871402353204, 0.6683415207586397, 0.0, 
0.7604994891971019, 0.510917681056019, 0.668858100684449, 0.0, 
0.7695938849994417, 0.5388713954617463, 0.665551988670181, 0.0, 
0.7696588153521556, 0.5432714040597434, 0.6677780403195942, 0.0, 
0.7687881935707446, 0.5421095562665543, 0.6672197537807107, 0.0, 
0.7609601125597564, 0.5116156349477083, 0.6695539376047767, 0.0, 
0.7618961209595, 0.5132290463698472, 0.6708099710251034, 0.0, 
0.7605242036954062, 0.510823933500851, 0.6689327995272362, 0.0, 
0.7615836483967496, 0.5127130955025473, 0.6703061278539473, 0.0, 
0.7315696187144073, 0.40745759091512646, 0.627239704170149, 0.0, 
0.7606128289996982, 0.5111706903189562, 0.6686852936096924, 0.0, 
0.7784654364335449, 0.5642523298692267, 0.6943005467146217, 0.0, 
0.7711595904570034, 0.5481132034315872, 0.6714428090863613, 0.0, 
0.7713921998035882, 0.5478386292500171, 0.6707484142192242, 0.0, 
0.7614812745014123, 0.5237216543798986, 0.6553927150274176, 0.0, 
0.760579219442241, 0.5110288312362768, 0.6688743158873132, 0.0, 
0.7599729630688288, 0.5095166187438375, 0.6671819241857948, 0.0, 
0.7316617875368955, 0.4075550887433851, 0.6276227002841527, 0.0, 
0.7649530771942972, 0.5308956632154624, 0.6599883429522279, 0.0, 
0.7647394332715065, 0.5206243468588014, 0.6592323093667674, 0.0, 
0.7587379027277259, 0.5001112502574961, 0.6477859718010823, 0.0, 
0.7646255680225924, 0.5316581535277589, 0.6603751783349195, 0.0, 
