Mean performance on the last batch at each run 
PMAUC, WAUC, EWAUC, G-mean 
0.7208194899381619, 0.5196785404568166, 0.6545714149418405, 0.0, 
0.7208379127481983, 0.5199086094723169, 0.6547026054310066, 0.0, 
0.7210403336864101, 0.5197769160228909, 0.6558626200597474, 0.0, 
0.7208902702241037, 0.5197882749657, 0.6554234167321155, 0.0, 
0.7208167660375371, 0.5191281447554208, 0.6553650487543697, 0.0, 
0.7207790176961976, 0.5197480739445569, 0.6550642484020371, 0.0, 
0.7206486778352315, 0.5193378895742661, 0.6547842852394083, 0.0, 
0.7208012588312177, 0.5192953284254831, 0.6547053431383162, 0.0, 
0.7206038350489328, 0.5189895757127565, 0.6545441295416129, 0.0, 
0.7208108976339836, 0.5196668741422732, 0.6546236513440197, 0.0, 
0.7006565258593158, 0.493559250336306, 0.6175131791012153, 0.0, 
0.7207676782438165, 0.5194874230434086, 0.6547211157769313, 0.0, 
0.720568824556765, 0.519533329190649, 0.6547314141841755, 0.0, 
0.7206919233342145, 0.5197054201828382, 0.6546316589531681, 0.0, 
0.7002261863989228, 0.4912324231026038, 0.6265951596967156, 0.0, 
0.7209495490399394, 0.5201881390782083, 0.6546720823960467, 0.0, 
0.7208841722060274, 0.5198074151052542, 0.6551153962248211, 0.0, 
0.7208650895224817, 0.5196723544107268, 0.6548478886121741, 0.0, 
0.7207184473880881, 0.5194752865954337, 0.6544441550651434, 0.0, 
0.7206166880973554, 0.5193807420662763, 0.6548847786095483, 0.0, 
0.7210695741301545, 0.5196488468540191, 0.655152420265447, 0.0, 
0.7205800341803746, 0.5192733457009241, 0.6544033087756019, 0.0, 
0.7208333547926348, 0.5194414127702233, 0.6551766337292024, 0.0, 
0.7206489532295968, 0.5191584501954114, 0.6542587836440305, 0.0, 
0.7208595784162918, 0.5197638257820564, 0.6552877685839261, 0.0, 
0.698733582204002, 0.4900228679712504, 0.6254561125494218, 0.0, 
0.6998869059064011, 0.4933328945594432, 0.6186137087176755, 0.0, 
0.7029558220228508, 0.4953087945744633, 0.6220580818319001, 0.0, 
0.7072971298470841, 0.4985333907887128, 0.6287568303573317, 0.0, 
0.7207844383156679, 0.5191540712395905, 0.6552505511598987, 0.0, 
0.702786063213951, 0.49418976892259003, 0.6269897784354248, 0.0, 
0.7209016436537127, 0.5198078265271237, 0.654745462526366, 0.0, 
0.7205989602110219, 0.5192117647942341, 0.6542958457632125, 0.0, 
0.7204964884714911, 0.5194076616211262, 0.6542232117162478, 0.0, 
0.7012693401951596, 0.49411039715928945, 0.6170984708047991, 0.0, 
0.7207709364810414, 0.5193637544962086, 0.6551513899523067, 0.0, 
0.720728983904952, 0.5195166763143257, 0.654097166851484, 0.0, 
0.7068108427697036, 0.49886094308597284, 0.6261336821918766, 0.0, 
0.7210367889675149, 0.5200346459969281, 0.655028910415709, 0.0, 
0.7207318272623539, 0.5195568994561511, 0.6543658460929918, 0.0, 
0.7211434831822026, 0.5197115683829603, 0.6555483053990409, 0.0, 
0.7207389356558586, 0.5194691019771578, 0.6546642983440493, 0.0, 
0.7208202052482007, 0.5196361367163695, 0.6546551432626527, 0.0, 
0.7209297964685432, 0.5196737886153301, 0.6547997913384, 0.0, 
0.7209913964654526, 0.5202122268893106, 0.6551785695500648, 0.0, 
0.7206007320339869, 0.5192833405406017, 0.6543430217999482, 0.0, 
0.7212710272538843, 0.520100072368054, 0.6553072771604832, 0.0, 
0.72066744578236, 0.5193923769728541, 0.6542328607281293, 0.0, 
0.7212044733773055, 0.520333195583085, 0.6557788430719043, 0.0, 
0.6989401966473127, 0.4901747291319872, 0.6265370867060146, 0.0, 
