Mean performance on the last batch at each run 
PMAUC, WAUC, EWAUC, G-mean 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
0.72137322427895, 0.5005101371521595, 0.6186374571814318, 0.0, 
